id	pre_cutoff	date	label	region	source	original_language	statement	link
451	False	15 October 2021	1	ASIA-PACIFIC	China Daily	English	Rare floods ravaged areas along the middle and lower reaches of China's Yellow River in September and October 2021 as heavy rain not seen in decades hit the region.	https://www.chinadaily.com.cn/a/202110/15/WS616938c0a310cdd39bc6f3fa.html
452	False	18 October 2021	1	ASIA-PACIFIC	China Daily	English	Second torchbearer, former Chinese track speed skater Li Jiajun ran with the Olympic flame during the Olympic flame lighting ceremony for the Beijing 2022 Winter Olympics in Olympia, Greece on Oct 18, 2021.	https://www.chinadaily.com.cn/a/202110/18/WS616d3aa6a310cdd39bc6fa8f_7.html
453	False	12 November 2021	1	ASIA-PACIFIC	China Daily	English	The 19th Central Committee of the Communist Party of China convened its sixth plenary session in Beijing from November 8 to 11, 2021.	https://global.chinadaily.com.cn/a/202111/12/WS618da386a310cdd39bc74dcd.html
454	False	13 November 2021	1	ASIA-PACIFIC	China Daily	English	President Xi Jinping attended the 28th Asia-Pacific Economic Cooperation Economic Leaders' Meeting via video link, in Beijing, Nov 12, 2021. 	https://www.chinadaily.com.cn/a/202111/13/WS618eeeeca310cdd39bc75191_4.html
455	False	13 December 2021	1	ASIA-PACIFIC	China Daily	English	"China International Development Cooperation Agency spokesperson Xu Wei said that ""China is willing to provide emergency humanitarian assistance to the people affected by tornadoes in the United States according to their needs""."	https://www.chinadaily.com.cn/a/202112/13/WS61b721cca310cdd39bc7b117.html
456	False	12 January 2022	1	ASIA-PACIFIC	China Daily	English	Hong Kong Chief Executive Carrie Lam Cheng Yuet-ngor proposed in 2022 for the creation of a new bureau to handle culture, sports and tourism affairs, and streamlining bureaus to focus on affairs related to youth policy, housing and pandemic control.	https://www.chinadaily.com.cn/a/202201/12/WS61de6e57a310cdd39bc80987.html
457	False	12 February 2022	1	ASIA-PACIFIC	China Daily	English	Chinese men's ice hockey team scored two historic goals in its second game of the Beijing Winter Olympics, but still lost 3-2 to world No 5 Germany.	https://www.chinadaily.com.cn/a/202202/12/WS6207a6aaa310cdd39bc86408.html
458	False	14 May 2022	1	ASIA-PACIFIC	China Daily	English	Chinese Ambassador to the United States Qin Gang test drove a Sany excavator in Peachtree City, Georgia, on May 12, 2022.	https://global.chinadaily.com.cn/a/202205/14/WS627ef3eea310fd2b29e5caf8.html
459	False	13 June 2022	1	ASIA-PACIFIC	China Daily	English	President Xi Jinping praised Ta Kung Pao, known as the oldest Chinese-language newspaper still in circulation in the world, for its role in serving the country and maintaining prosperity and stability in the Hong Kong Special Administrative Region, urging it to write a new chapter for national rejuvenation in the new era.	https://www.chinadaily.com.cn/a/202206/13/WS62a675c6a310fd2b29e62380.html
460	False	17 July 2022	1	ASIA-PACIFIC	China Daily	English	President Xi Jinping visited Xinjiang University in the city of Urumqi, capital of Northwest China's Xinjiang Uygur autonomous region, July 12, 2022. 	https://www.chinadaily.com.cn/a/202207/17/WS62d3c878a310fd2b29e6cc36.html
461	False	20 September 2023	1	ASIA-PACIFIC	The Times of India	English	Prime Minister Narendra Modi invited US President Joe Biden to be the chief guest at the January 26 Republic Day celebrations during their bilateral meeting on the sidelines of the 2023 G20 summit.	https://timesofindia.indiatimes.com/india/pm-modi-invited-us-president-joe-biden-to-january-26-republic-day-parade-american-ambassador-eric-garcetti/articleshow/103809284.cms
462	False	2 August 2023	1	ASIA-PACIFIC	The Times of India	English	Honda Motorcycle and Scooter India (HMSI) reported total sales of 338,310 units, witnessing a decline of 23.7% in July 2023.	https://timesofindia.indiatimes.com/auto/bikes/honda-motorcycle-scooter-india-sales-decline-24-in-july-2023/articleshow/102346145.cms
463	False	12 May 2023	1	ASIA-PACIFIC	The Times of India	English	Rakshit Shetty put off trip to the US in 2023 so he could vote.	https://timesofindia.indiatimes.com/entertainment/kannada/movies/news/rakshit-shetty-put-off-trip-to-the-us-so-he-could-vote/articleshow/100163577.cms
464	False	5 March 2023	1	ASIA-PACIFIC	The Times of India	English	Mumbai court accepted Javed Akhtar's application seeking early hearing in defamation case against Kangana Ranaut.	https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/mumbai-court-accepts-javed-akhtars-application-seeking-early-hearing-in-defamation-case-against-kangana-ranaut/articleshow/98429095.cms
465	False	8 February 2023	1	ASIA-PACIFIC	The Times of India	English	Former Pakistan president Pervez Musharraf was buried in Karachi.	https://timesofindia.indiatimes.com/world/pakistan/musharraf-buried-in-karachi/articleshow/97707264.cms
466	False	12 September 2023	1	ASIA-PACIFIC	The Times of India	English	Broward County in Florida declared November as 'Hindu Heritage Month'.	https://timesofindia.indiatimes.com/world/us/india-and-us/broward-county-in-florida-declares-november-as-hindu-heritage-month/articleshow/103611072.cms
467	False	3 May 2022	1	ASIA-PACIFIC	The Times of India	English	Kolkata Knight Riders defeated in-form Rajasthan Royals by seven wickets to snap their five-match losing streak in the Indian Premier League in 2022.	https://economictimes.indiatimes.com/news/newsblogs/daily-news-and-latest-updates-live-02-may-2022/liveblog/91245864.cms
468	False	2 May 2022	1	ASIA-PACIFIC	The Times of India	English	According to PM Modi in 2022, in last 7-8 years Indian govt transferred over Rs 22 lakh crore through direct benefits transfer to beneficiaries' bank accounts.	https://economictimes.indiatimes.com/news/newsblogs/daily-news-and-latest-updates-live-02-may-2022/liveblog/91245864.cms
469	False	25 April 2022	1	ASIA-PACIFIC	The Times of India	English	Prime Minister Narendra Modi inaugurated the seventh edition of the Raisina dialogue on April 25, 2022.	https://timesofindia.indiatimes.com/india/pm-modi-to-inaugurate-7th-edition-of-raisina-dialogue-today/articleshow/91060493.cms
470	False	9 April 2023	1	ASIA-PACIFIC	The Times of India	English	Prime Minister Narendra Modi announced that India's tiger population increased to 3,167 in 2022 from 2,967.	https://timesofindia.indiatimes.com/india/indias-tiger-population-up-from-2967-to-3167-in-2022-pm-modi/articleshow/99356138.cms?from=mdr
471	False	12 December 2022	1	ASIA-PACIFIC	Xinhua	English	Gazan authorities have announced the discovery of a Roman-era cemetery consisting of more than 60 tombs in the north of the Palestinian enclave.	http://english.news.cn/20221212/cb939b9647cc46729a85d51b5a924330/c.html
472	False	12 November 2022	1	ASIA-PACIFIC	Xinhua	English	In 2022, China launched cargo craft Tianzhou-5 for space station supplies.	https://english.news.cn/20221112/e018e86cb2a14df080bd4b93a1831f4b/c.html
473	False	13 November 2022	1	ASIA-PACIFIC	Xinhua	English	In Nov 2022, Chinese Premier Li Keqiang met with International Monetary Fund (IMF) Managing Director Kristalina Georgieva on the sidelines of the leaders' meetings on East Asia cooperation.	https://english.news.cn/20221113/90cf0407fb1345599d46d21423cec5b2/c.html
474	False	12 October 2022	1	ASIA-PACIFIC	Xinhua	English	The press center for the upcoming 20th National Congress of the Communist Party of China (CPC) officially opened on Oct 12th 2022 to provide services for journalists covering the congress.	https://english.news.cn/20221012/31e2b8941b524265bf7684f1e71465b7/c.html
475	False	12 September 2022	1	ASIA-PACIFIC	Xinhua	English	Chinese Vice President Wang Qishan visited the British embassy in Beijing in 2022 to mourn the passing of Queen Elizabeth II of the United Kingdom.	https://english.news.cn/20220912/bbe88d3284c04ca3bffbeee2397f8f32/c.html
476	False	30 November 2021	1	AFRICA	The Sun	English	The Imo State Government White Paper Implementation Committee on Lands and other Related Matters said it has recovered and returned a total of 987 properties from former governor of the State, Rochas Okorocha, to their owners.	https://sunnewsonline.com/987-properties-recovered-from-okorocha-returned-to-owners-imo-govt-reveals/
477	False	9 November 2021	1	AFRICA	The Sun	English	Performance Director of the Athletics Federation of Nigeria (AFN), former 400m hurdler, Victor Okorie, has joined the ‘Team Leaders Site Visit’ for a tour of facilities in the U.S. city of Eugene, Oregon, ahead of the 2022 World Athletics Championship.	https://sunnewsonline.com/afn-director-okorie-joins-team-leaders-tour-in-usa/
478	False	15 November 2021	1	AFRICA	The Sun	English	In Nov 2021, stray bullet of a vigilante operative in Oraifite street, Enekwasimpu Obosi layout in Idemili North Local Government Area of Anambra state has reportedly killed a 24-year-old only son of his family.	https://sunnewsonline.com/stray-bullet-kills-only-son-in-anambra/
479	False	11 October 2021	1	AFRICA	The Sun	English	Access Bank Art X Prize has announced Chigozie Obi as the winner of its 2021 art competition.	https://sunnewsonline.com/access-bank-announces-winner-of-n1-8-million-art-x-prize/
480	False	09 February 2022	1	AFRICA	The Sun	English	National Association of Nigeria Travel Agencies (NANTA) has accused the US Embassy in Nigeria of stigmatisation after a US consulate official said visa facilitators and travel agents, especially in Lagos, were responsible for the delay in securing visa appointments.	https://sunnewsonline.com/travel-agents-accuse-us-consulate-of-bias/
481	False	9 February 2022	1	AFRICA	The Sun	English	Former Registrar, Joint Admission and Matriculation Board (JAMB), Prof. Adedibu Ojerinde, opted for a plea bargain with the Independent Corrupt Practices and other related offences Commission (ICPC) in the alleged N5 billion fraud case against him.	https://sunnewsonline.com/n5bn-fraud-ex-jamb-registrar-ojerinde-seeks-plea-bargain/
482	False	27 February 2022	1	AFRICA	The Sun	English	The burial of the late Mrs Hope Kelechi Nnadi was at Umuafom Orogwe, Owerri-West LGA, Imo State on Wednesday, February 23, 2022	https://sunnewsonline.com/the-burial-of-the-late-mrs-hope-kelechi-nnadi-at-umuafom-orogwe-owerri-west-lga-imo-state-on-wednesday-february-23-2022/?expand_article=1
483	False	16 March 2022	1	AFRICA	The Sun	English	In one of the Kebbi attacks, 18 soldiers were killed on March 8th 2022, while eight others were injured in a deadly ambush on their patrol team by terrorists in Kanya community of Danko Wasagu Local Government Area of the state.	https://sunnewsonline.com/the-massacre-in-niger-kebbi/
484	False	7 March 2022	1	AFRICA	The Sun	English	The Nigeria Extractive Industries Transparency Initiative (NEITI) released its 2020 audit report which shows that 51 oil and gas companies owe the federal government $3.17 billion (N1.32 trillion).	https://sunnewsonline.com/51-firms-owe-fg-n1-32-trillion-neiti-audit-report-says/
485	False	5 May 2022	1	AFRICA	The Sun	English	In 2022, Edo communities protested Okomu oil palm company over alleged marginalisation, oppression.	https://sunnewsonline.com/edo-communities-protest-okomu-oil-palm-company-over-alleged-marginalisation-oppression/
486	False	7 August 2022	1	AFRICA	The Sun	English	Sharing of the largesse of the July 16th 2022 governorship election caused chaos in Ede, the hometown of the Osun State Governor-Elect, Ademola Adeleke, as three persons were killed and properties worth millions of naira destroyed.	https://sunnewsonline.com/3-killed-property-destroyed-as-osun-politicians-fight-over-election-largesse/
487	False	16 August 2022	1	AFRICA	The Sun	English	The International Bridge connecting Nigeria and Benin Republic in Chakanda, Baruten Local Government Area of Kwara State, collapsed following a heavy downpour in Aug 2022.	https://sunnewsonline.com/bridge-connecting-nigeriabenin-republic-collapses/
488	False	27 July 2022	1	AFRICA	The Sun	English	Former member of the House of Representatives Mrs Doris Uboh has said the recent feats of Nigerian women in sports deserve to be celebrated.	https://sunnewsonline.com/uboh-celebrates-nigerian-women-in-sports/
489	False	13 August 2022	1	AFRICA	The Sun	English	A non-governmental group, Owo is One Association (OIOA), has lauded stakeholders in the community’s traditional institution for the arrest of suspected gunmen who massacred scores of worshipers at Saint Francis Catholic Church, Owo, Ondo Stateon Sunday, June 5 2022.	https://sunnewsonline.com/owo-massacre-group-lauds-traditionalists-on-arrest-of-suspected-terrorists/
490	False	23 July 2022	1	AFRICA	The Sun	English	According to a document from the United Nations Human Rights Council’s Working Group on Arbitrary Detention, the UN, has called on the  Nigerian Government to, “immediately release Kanu unconditionally” and pay him adequate compensations for the arbitrary violation of his fundamental human rights.	https://sunnewsonline.com/breaking-un-demands-immediate-release-of-nnamdi-kanu/
491	False	7 August 2022	1	AFRICA	The Sun	English	The National Drug Law Enforcement Agency, NDLEA, arrested a trans-border drug dealer, Pastor Anietie Okon Effiong with three drums of crystal methamphetamine, locally called Mkpuru Mmiri, believed to have been imported from India.	https://sunnewsonline.com/pastor-arrested-with-3-drums-of-mkpuru-mmiri-in-akwa-ibom/
492	False	8 August 2022	1	AFRICA	Daily News Egypt	English	On Friday 29 July, the Egyptian Ministry of Foreign Affairs sent a letter to the President of the UN Security Council to voice Egypt’s rejection of Ethiopia’s continued unilateral filling of the GERD’s lake, which is a violation of the 2015 Declaration of Principles Agreement and a clear violation of international agreements.	https://www.dailynewsegypt.com/2022/08/08/gerds-reservoir-reaches-7bn-cbm-no-reason-for-fear-expert/
493	False	18 July 2022	1	AFRICA	Daily News Egypt	English	In 2018, a hot air balloon crashed in Luxor due to bad weather, killing a South African tourist and wounding 12 others.	https://www.dailynewsegypt.com/2022/07/18/egypts-civil-aviation-ministry-suspends-hot-air-balloons-after-luxor-incident/
494	False	24 October 2022	1	AFRICA	Daily News Egypt	English	Al-Sisi pardoned human rights lawyer, politician Zyad El-Elaimy after 3 years in prison	https://www.dailynewsegypt.com/2022/10/24/al-sisi-pardons-human-rights-lawyer-politician-zyad-el-elaimy-after-3-years-in-prison/
495	False	22 November 2022	1	AFRICA	Daily News Egypt	English	 Egypt’s Foreign Minister Sameh Shoukry and his Greek counterpart Nikos Dendias signed a maritime search and rescue agreement in Cairo in Nov 2022.	https://www.dailynewsegypt.com/2022/11/22/egypt-greece-sign-agreement-on-maritime-rescue/
496	False	24 September 2022	1	AFRICA	Daily News Egypt	English	President Abdel Fattah Al-Sisi gave the green-light to Egyptian sports authorities to make a bid to host the 2036 Olympic Games.	https://www.dailynewsegypt.com/2022/09/24/al-sisi-approves-egypts-bid-to-host-2036-olympic-games/
497	False	2 November 2022	1	AFRICA	Daily News Egypt	English	Rania Al-Mashat, Minister of International Cooperation, and Michele Quaroni, Italian Ambassador to Egypt, presided over the periodic meeting of the Committee for the Management of Local Remuneration for the Egyptian-Italian Debt Swap Program for Development.	https://www.dailynewsegypt.com/2022/11/02/egyptian-italian-debt-swap-programme-begins-procedures-for-fourth-tranche/
498	False	19 September 2022	1	AFRICA	Daily News Egypt	English	Egypt’s President Abdel Fattah Al-Sisi received CEO of Maersk Soren Seko to discuss a project to produce clean fuel for ships in Egypt with $15bn investment.	https://www.dailynewsegypt.com/2022/09/19/egypts-al-sisi-maersk-ceo-discuss-15bn-project-to-produce-green-fuel-for-ships/
499	False	23 October 2022	1	AFRICA	Daily News Egypt	English	ِEgypt’s fintech startup Nexta secured $3 investment led by e-finance in Oct 2022.	https://www.dailynewsegypt.com/2022/10/23/%D9%90egypts-fintech-startup-nexta-secures-3-investment-led-by-e-finance/
500	False	21 September 2023	1	AFRICA	Daily News Egypt	English	Egypt KOICA signed $8m agreement to enhance educational capacity of Beni-Suef Technological University.	https://www.dailynewsegypt.com/2023/09/21/egypt-koica-sign-8m-agreement-to-enhance-educational-capacity-of-beni-suef-technological-university/
501	False	13 October 2021	1	MIDDLE EAST	Khaleej Times	English	Turkey's Rumeysa Gelgi, who stands at 215.16cm (7ft 0.7in), was declared the tallest woman alive in 2021.	https://www.khaleejtimes.com/offbeat/video-24-year-old-declared-worlds-tallest-woman-alive
502	False	13 October 2021	1	MIDDLE EAST	Khaleej Times	English	Dubai’s property sector reached a new milestone in the third quarter of 2021, as it became the best third quarter ever in terms of transaction value in the history of the emirate’s real estate sector.	https://www.khaleejtimes.com/property/dubai-property-records-highest-ever-third-quarterly-sales-transaction-at-dh42-35-billion
503	False	28 October 2021	1	MIDDLE EAST	Khaleej Times	English	The Mohammed Bin Rashid Space Centre (MBRSC) has joined forces with Airbus Defence and Space for the Emirates Lunar Mission.	https://www.khaleejtimes.com/uae/uae-mbrsc-airbus-partner-for-emirates-lunar-mission
504	False	6 November 2021	1	MIDDLE EAST	Khaleej Times	English	Sheikh Hamdan bin Mohammed bin Rashid Al Maktoum, Crown Prince of Dubai and Chairman of The Executive Council, announced the merger of the Dubai Economy and Department of Tourism and Commerce Marketing and appointed Helal Saeed Al Marri as director-general of the new department.	https://www.khaleejtimes.com/government/dubai-sheikh-hamdan-announces-merger-of-ministry-of-economy-department-of-tourism
505	False	2 November 2021	1	MIDDLE EAST	Khaleej Times	English	Arab world's legendary singer, Sabah Fakhri, dies at 88.	https://www.khaleejtimes.com/mena/arab-worlds-legendary-singer-sabah-fakhri-dies-at-88
506	False	2 September 2021	1	MIDDLE EAST	Khaleej Times	English	Khalifa University and the United Arab Emirates University have been listed in the 351-400 bracket of the Times Higher Education World University Rankings 2022.	https://www.khaleejtimes.com/uae/two-uae-universities-rank-among-worlds-top-400
507	False	28 January 2022	1	MIDDLE EAST	Khaleej Times	English	Dubai World Trade Centre (DWTC) launched its Food For Future Summit and Expo in association with Expo 2020 Dubai’s Food, Agriculture and Livelihoods Week in 2022.	https://www.khaleejtimes.com/business/dwtc-launches-food-for-future-summit-and-expo
508	False	23 January 2022	1	MIDDLE EAST	Khaleej Times	English	The UAE’s Ministry of Interior banned drones and light sports aircraft for owners, practitioners and enthusiasts in 2022.	https://www.khaleejtimes.com/government/uae-bans-drones-fines-jail-term-all-you-need-to-know
509	False	22 February 2022	1	MIDDLE EAST	Khaleej Times	English	Islamic Fintech startup IMAN, closed a $1 million in seed funding in Feb 2022 to introduce a new financial product that is Shariah-compliant in Muslim markets.	https://www.khaleejtimes.com/business/iman-closes-1m-in-seed-funding-round
510	False	13 May 2022	1	MIDDLE EAST	Khaleej Times	English	Sheikh Khalifa bin Zayed Al Nahyan passed away on Friday, May 13, 2022.	https://www.khaleejtimes.com/uae/sheikh-khalifa-passes-away-mohamed-bin-zayed-mourns-loss-of-brother-and-mentor
511	False	24 May 2022	1	MIDDLE EAST	Khaleej Times	English	In 2022, Khaleej Times, UAE's first and leading English daily news publication announced an exclusive programmatic display partnership deal with AndBeyond.Media, the new-age and tech-first ad solutions business.	https://www.khaleejtimes.com/uae/khaleej-times-appoints-andbeyond-media-as-preferred-partner-for-programmatic-ads
512	False	4 May 2022	1	MIDDLE EAST	Khaleej Times	English	President Widodo invited Sheikh Mohamed to attend the G20 Summit in Indonesia.	https://www.khaleejtimes.com/uae/sheikh-mohamed-indonesian-president-discuss-strengthening-ties
513	False	14 June 2022	1	MIDDLE EAST	Khaleej Times	English	CBRE said the total volume of transactions in Dubai’s residential market surged 33 per cent to 5,542 in May 2022.	https://www.khaleejtimes.com/property/dubai-property-transactions-hit-13-year-high-in-may
514	False	23 Aug 2022	1	MIDDLE EAST	Khaleej Times	English	Zywa, a teen-focused fintech startup re-imagining banking for Gen Z in the Middle East and North Africa, has announced a seed funding round of $3 million in 2022.	https://www.khaleejtimes.com/business/hub71-teen-focused-fintech-startup-zywa-raises-3m-seed-round
515	False	28 October 2022	1	MIDDLE EAST	Khaleej Times	English	Dubai Police officers arrested a notorious drug dealer known as 'The Bat’ in a 10-day operation.	https://www.khaleejtimes.com/crime/dubai-police-arrest-notorious-drug-dealer-the-bat
516	False	16 November 2022	1	MIDDLE EAST	Khaleej Times	English	In 2022, the world’s first true hybrid work experience center (HWEC) opened its doors to the public in Dubai Design District (d3).	https://www.khaleejtimes.com/kt-network/worlds-first-hybrid-work-experience-centre-opens-in-dubai
517	False	20 October 2022	1	MIDDLE EAST	Khaleej Times	English	In 2022, Dr Mohamed Bechari, secretary general of the UAE-based World Muslim Communities Council, joined Islamic Coin as an executive board member. 	https://www.khaleejtimes.com/kt-network/dr-mohamed-bechari-joins-islamic-coins-executive-board
518	False	27 December 2022	1	MIDDLE EAST	Asharq Al-Awsat	English	In 2022, the Saudi-Japanese Investment Forum in Riyadh resulted in the signing of 15 agreements covering technology, artificial intelligence, industry and clean energy.	https://english.aawsat.com/home/article/4065746/saudi-arabia-japan-sign-15-agreements-establishing-qualitative-partnership
519	False	1 May 2023	1	MIDDLE EAST	Asharq Al-Awsat	English	The Iran-backed Houthi group unilaterally released Yemeni military commander Major General Faisal Rajab eight years after his arrest.	https://english.aawsat.com/home/article/4303926/houthis-release-faisal-rajab-8-years-after-his-arrest
520	False	31 March 2023	1	MIDDLE EAST	Asharq Al-Awsat	English	On March 18th 2023, a senior Russian officer arrived in Manbij countryside, selected about 30 experienced officers from the regime's 7th Division, and took them with their heavy equipment to the Idlib frontlines.	https://english.aawsat.com/home/article/4245016/russian-forces-role-declines-syria-90-months-after-their-arrival
521	False	3 May 2023	1	MIDDLE EAST	Asharq Al-Awsat	English	Denmark will reduce its military presence in Iraq starting in early-2024 and instead focus on the Baltic countries, offering NATO a battalion to defend the region, the Nordic country's Defence Minister Troels Lund Poulsen said in May 2023.	https://english.aawsat.com/home/article/4307911/denmark-reduce-its-military-presence-iraq
522	False	25 April 2023	1	MIDDLE EAST	Asharq Al-Awsat	English	In April 2023, the Gulf Cooperation Council hailed Saudi Arabia and its role in evacuating nationals of different Gulf and foreign countries besides its own from the battle-scarred country of Sudan.	https://english.aawsat.com/home/article/4293441/gcc-hails-saudi-evacuation-efforts-sudan
523	False	30 April 2023	1	MIDDLE EAST	Asharq Al-Awsat	English	In April 2023, Saudi Minister of Foreign Affairs Prince Faisal bin Farhan bin Abdullah met in Riyadh with Abdoulaye Bathily, the Special Representative of the United Nations Secretary-General for Libya and Head of the UN Support Mission in Libya.	https://english.aawsat.com/home/article/4303026/saudi-arabia-calls-stopping-foreign-interference-libya%E2%80%99s-affairs
524	False	30 March 2023	1	MIDDLE EAST	Asharq Al-Awsat	English	In March 2023, Azerbaijani Foreign Minister Jeyhun Bayramov inaugurated his country’s embassy in Tel Aviv.	https://english.aawsat.com/home/article/4242536/azerbaijan-opens-embassy-israel-amid-tension-iran
525	False	3 July 2023	1	MIDDLE EAST	Asharq Al-Awsat	English	Algerian authorities decided to replace the French language with English at universities, starting the new academic year in September 2023.	https://english.aawsat.com/arab-world/4412916-algeria-replace-french-language-english-its-universities
526	False	10 July 2023	1	NORTH AMERICA	USA Today	English	Larry Nassar, the former sports doctor who is serving a decadeslong prison term for sexually abusing young female gymnasts, was stabbed multiple times during an altercation with another inmate in July 2023.	https://www.usatoday.com/story/sports/2023/07/10/larry-nassar-disgraced-ex-usa-gymnastics-doctor-stabbed-in-prison/70397013007/
527	False	12 June 2023	1	NORTH AMERICA	USA Today	English	World champion sprinter and three-time Olympic medalist Tori Bowie died from complications of childbirth.	https://www.usatoday.com/story/sports/olympics/2023/06/12/tori-bowie-us-olympian-autopsy-complications-of-childbirth/70314997007/
528	False	30 June 2023	1	NORTH AMERICA	USA Today	English	"In 2023,  Alef Aeronautics revealed its flying electric car “Model A"" was granted legal permission from the Federal Aviation Administration to test run the vehicle on the road and in the sky."	https://www.usatoday.com/story/money/cars/2023/06/30/first-flying-car-approved-by-faa-available-for-preorder/70372117007/
529	False	20 June 2023	1	NORTH AMERICA	USA Today	English	In June 2023, the Supreme Court declined to hear an appeal from a Christian college in Missouri that sued the Biden administration over its decision to shield transgender people from housing discrimination.	https://www.usatoday.com/story/news/politics/2023/06/20/supreme-court-christian-school-transgender-housing-discriminiation/70334654007/
530	False	11 September 2023	1	NORTH AMERICA	USA Today	English	In 2023, McDonald announced plans to transition away from self-serve beverage stations in US by 2032.	https://www.usatoday.com/story/money/food/2023/09/11/mcdonalds-to-remove-self-serve-soda-machines-by-2032/70828970007/
531	False	11 March 2023	1	NORTH AMERICA	USA Today	English	Former Arkansas Gov. Asa Hutchinson said that Donald Trump should quit the 2024 presidential race if he's indicted.	https://www.usatoday.com/story/news/politics/2023/03/11/trump-quit-2024-race-indicted-hutchinson/11452360002/
532	False	6 March 2023	1	NORTH AMERICA	USA Today	English	In March 2023, Gannett, the owner of USA TODAY, has appointed former McClatchy newsroom executive Kristin Roberts as chief content officer.	https://www.usatoday.com/story/money/2023/03/06/gannett-appoints-chief-content-officer-kristin-roberts/11411941002/
533	False	21 April 2023	1	NORTH AMERICA	USA Today	English	Celebrity cheerleader La’Darius Marshall, who rose to fame after appearing on Netflix's “Cheer” docuseries, was suspended by cheerleading’s governing bodies related to a potential violation of the sport’s athlete protection policies.	https://www.usatoday.com/story/news/investigations/2023/04/21/ladarius-marshall-cheer-netflix-suspended-cheerleading-usasf/11703666002/
534	False	25 May 2023	1	NORTH AMERICA	USA Today	English	Members of Taco Bell Rewards can get a free Breakfast Crunchwrap before 11 a.m. local time every Tuesday starting June 6th 2023.	https://www.usatoday.com/story/money/food/2023/05/25/taco-bell-free-breakfast-crunchwrap/70256888007/
535	False	10 May 2023	1	NORTH AMERICA	USA Today	English	In May 2023, an FDA advisory panel unanimously recommended the agency allow a birth control pill to be available over the counter in the U.S. for the first time.	https://www.usatoday.com/story/news/nation/2023/05/10/fda-panel-birth-control-pill-over-the-counter-opill-perrigo/70199156007/
536	False	9 May 2023	1	NORTH AMERICA	USA Today	English	According to a draft guidelines released in May 2023 by the United States Preventive Services Task Force, women should be screened for breast cancer every other year starting at age 40 instead of 50.	https://www.usatoday.com/story/news/health/2023/05/09/breast-cancer-mammograms-should-begin-at-age-40-new-guidelines-say/70185090007/
537	False	10 February 2023	1	NORTH AMERICA	The Toronro Star	English	Toronto Mayor John Tory resigned after admitting to an inappropriate relationship with a woman who had worked in his office.	https://www.thestar.com/news/gta/mayor-john-tory-steps-down-from-office-after-admitting-he-had-relationship-with-staffer/article_8fee1800-df78-5a15-bc44-ea360564a468.html
538	False	6 January 2023	1	NORTH AMERICA	The Toronro Star	English	Toronto-born filmmaker and artist Michael Snow was dead at 94.	https://www.thestar.com/entertainment/visual-arts/toronto-born-michael-snow-a-giant-in-the-art-world-dead-at-94/article_db94061f-f2c8-507d-a7c6-3ee723b2854f.html
539	False	26 January 2023	1	NORTH AMERICA	The Toronro Star	English	Former TIFF co-director Noah Cowan, who became a major player in the rise to global prominence of the Toronto International Film Festival, has died at the age of 55.	https://www.thestar.com/entertainment/former-tiff-co-director-noah-cowan-is-dead-at-the-age-of-55/article_542b1a2d-c863-5d14-bc2b-f17f56632a58.html
540	False	3 January 2023	1	NORTH AMERICA	The Toronro Star	English	Toronto Mayor John Tory has announced plans to increase the police budget by almost $50 million for 2023.	https://www.thestar.com/news/gta/city-hall/mayor-john-tory-wants-48-3-million-increase-in-toronto-police-budget-despite-covid-19/article_95db9d33-5c6c-58f9-8948-b41daab93244.html
541	False	1 February 2023	1	NORTH AMERICA	The Toronro Star	English	Michael Finlay, a longtime former CBC Radio journalist, died from medical complications a week after a random assault on a Danforth Avenue sidewalk.	https://www.thestar.com/news/gta/brilliant-former-cbc-radio-journalist-dies-week-after-random-attack-on-danforth-avenue/article_e046c9a1-bb97-5a0f-8dbe-3c03f39fd6bd.html
542	False	14 December 2022	1	NORTH AMERICA	The Toronro Star	English	In December 2022, Shopify confirmed that it no longer intended to expand to massive new Toronto office space, citing shift toward remote-first.	https://www.thestar.com/business/shopify-confirms-it-no-longer-intends-to-expand-to-massive-new-toronto-office-space-citing/article_01f1a086-96dc-50d9-a84d-4d575d892092.html
543	False	14 December 2022	1	NORTH AMERICA	The Hill	English	In December 2022, the Senate unanimously approved legislation that would ban the use of TikTok on government phones and devices as part of the push to combat security concerns related to the Chinese-owned social media company. 	https://thehill.com/policy/technology/3775845-senate-votes-to-ban-tiktok-use-on-government-devices/
544	False	18 September 2022	1	NORTH AMERICA	The Hill	English	In September 2022, President Biden declared the coronavirus pandemic “over” in an interview.	https://thehill.com/policy/healthcare/3649751-biden-the-pandemic-is-over/
545	False	11 November 2022	1	NORTH AMERICA	The Hill	English	In November 2022, the Biden administration announced that it would stop accepting student loan forgiveness applications after a federal judge ruled against the program.	https://thehill.com/homenews/administration/3731003-biden-admin-stops-accepting-student-loan-forgiveness-applications/
546	False	12 October 2022	1	NORTH AMERICA	The Hill	English	In 2022, a Connecticut jury ordered Infowars host Alex Jones to pay nearly $1 billion in damages to the family of victims of the 2012 Sandy Hook school shooting.	https://thehill.com/regulation/court-battles/3685141-jury-orders-alex-jones-to-pay-nearly-1-billion-to-families-of-sandy-hook-victims/
